index,LST_Celsius,year,lat,lon,impervious,Pv,NDWI,elev,GEOID,Median_Household_Income,High_School_Diploma_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,year_centered,climate_category_Arid (Cold),climate_category_Arid (Hot),climate_category_Mediterranean,climate_category_Semi-Arid (Cold),urban_rural_classification_U,urban_rural_classification_nan,polygon_id,HVI_score,HVI_level
,,,,,,,,,,,,,,,,,,,,,,,,,,,9743,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9744,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9745,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9746,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9747,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9748,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9749,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9750,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9751,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9752,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9753,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9754,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9755,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9756,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9757,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9758,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9759,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9760,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9761,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9762,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9763,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9764,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9765,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9766,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9767,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9768,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9769,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9770,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9771,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9772,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9773,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9774,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9775,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9776,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9777,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9778,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9779,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9780,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9781,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9782,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9783,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9784,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9785,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9786,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9787,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9788,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9789,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9790,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9791,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9792,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9793,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9794,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9795,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9796,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9797,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9798,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9799,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9800,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9801,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9802,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9803,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9804,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9805,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9806,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9808,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9809,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9810,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9811,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9812,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9813,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9814,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9815,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9816,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9817,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9818,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9819,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9820,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9821,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9822,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9823,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9824,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9825,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9826,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9827,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9828,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9829,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9830,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9831,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9832,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9833,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9834,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9835,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9836,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9837,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9838,,
3826.0,46.79953488372096,2013.0,34.13148922012122,-116.08479259034516,14.101499999999534,0.3336884834015012,-0.11807638,658.0,60710104152.0,63319.0,396.0,143.0,121600.0,895.0,437.0,2120.0,36.7,26145.0,10.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,9839,53.36,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,9840,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9841,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9842,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9843,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9844,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9845,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9846,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9847,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9848,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9849,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9850,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9851,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9852,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9853,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9854,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9855,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9856,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9857,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9858,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9859,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9860,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9861,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9862,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9863,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9864,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9865,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9866,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9867,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9868,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9869,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9870,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9871,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9872,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9873,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9874,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9875,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9876,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9877,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9878,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9879,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9880,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9881,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9882,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9883,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9884,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9885,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9886,,
32767.0,49.8757471264368,2013.0,34.832175141734446,-114.59358921870675,24.61430689785948,0.387791649891055,-0.14653148,158.0,60710107001.0,28977.0,262.0,33.0,65800.0,668.0,277.0,1024.0,33.8,22650.0,37.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,9887,52.79,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,9888,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9889,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9890,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9891,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9892,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9893,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9894,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9895,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9896,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9897,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9898,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9899,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9900,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9901,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9902,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9903,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9904,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9905,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9906,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9907,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9908,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9909,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9910,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9911,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9912,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9913,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9914,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9915,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9916,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9917,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9918,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9919,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9920,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9921,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9922,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9923,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9924,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9925,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9926,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9927,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9928,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9929,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9930,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9931,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9932,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9933,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9934,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9935,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9936,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9937,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9938,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9939,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9940,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9941,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9942,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9943,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9944,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9945,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9946,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9947,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9948,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9949,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9950,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9951,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9952,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9953,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9954,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9956,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9957,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9958,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9959,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9960,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9961,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9962,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9963,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9964,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9965,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9966,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9967,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9968,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9969,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9970,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9971,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9972,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9973,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9974,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9975,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9976,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9977,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9978,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9979,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9980,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9981,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9982,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9983,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9984,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9985,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9986,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9987,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9988,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9989,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9990,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9991,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9992,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9993,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9994,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9995,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9996,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9997,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9998,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10001,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10002,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10003,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10004,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10005,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10006,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10007,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10008,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10009,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10010,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10011,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10012,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10013,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10014,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10015,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10016,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10017,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10018,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10020,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10021,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10022,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10024,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10025,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10026,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10027,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10028,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10029,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10030,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10031,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10032,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10033,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10034,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10035,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10036,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10037,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10038,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10039,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10040,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10041,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10042,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10043,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10044,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10045,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10046,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10047,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10048,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10049,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10050,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10051,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10052,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10053,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10054,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10055,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10056,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10057,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10058,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10059,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10060,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10061,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10062,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10063,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10064,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10065,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10066,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10067,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10068,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10069,,
2181.0,43.04281553398059,2013.0,34.09555660875644,-117.67481064323673,61.14820000000363,0.3853138948742036,-0.095271684,385.0,60710008251.0,61538.0,119.0,42.0,175500.0,1150.0,127.0,818.0,24.9,25061.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,10070,46.65,1.0
2580.0,44.90039215686277,2013.0,34.10453976159764,-117.3604002937949,56.838000000000505,0.4113792104256627,-0.13565014,380.0,60710039001.0,38227.0,264.0,78.0,93300.0,783.0,84.0,1993.0,37.0,16878.0,87.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,10071,55.54,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,10072,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10073,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10074,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10075,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10076,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10077,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10078,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10079,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10080,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10081,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10082,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10083,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10084,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10085,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10086,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10087,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10088,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10089,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10090,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10091,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10092,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10093,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10094,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10095,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10096,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10097,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10098,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10099,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10101,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10102,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10103,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10105,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10106,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10107,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10108,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10109,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10110,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10111,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10112,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10113,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10114,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10115,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10116,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10117,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10118,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10119,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10120,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10121,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10122,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10123,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10124,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10125,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10126,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10127,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10128,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10129,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10130,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10131,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10132,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10133,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10134,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10135,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10136,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10137,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10138,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10139,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10140,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10141,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10142,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10143,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10144,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10145,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10146,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10147,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10148,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10149,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10150,,
3356.0,33.11872340425534,2013.0,34.12250606728003,-116.9831078744647,1.2668999999997042,0.5582144191393684,-0.21734175,1595.0,60710115001.0,61853.0,98.0,22.0,293200.0,1453.0,72.0,533.0,52.7,35596.0,14.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,10151,24.97,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,10152,,
